Mesnil-la-Comtesse;48.5;4.2;10700
Mesnil-Lettre;48.45;4.266667;10240
Mesnil-Sellières;48.333333;4.216667;10220
Meurville;48.2;4.616667;10200
Molins-sur-Aube;48.433333;4.383333;10500
Montier-en-l'Isle;48.266667;4.666667;10200
Montmartin-le-Haut;48.216667;4.55;10140
Montmorency-Beaufort;48.483333;4.566667;10330
Montsuzain;48.45;4.133333;10150
Morembert;48.5;4.333333;10240
Morvilliers;48.383333;4.616667;10500
Noë-les-Mallets;48.1;4.566667;10360
Nogent-sur-Aube;48.5;4.316667;10240
Nozay;48.516667;4.1;10700
Onjon;48.4;4.283333;10220
Ormes;48.55;4.116667;10700
Ortillon;48.516667;4.25;10700
Pars-lès-Chavanges;48.5;4.5;10330
Pel-et-Der;48.4;4.416667;10500
Perthes-lès-Brienne;48.433333;4.533333;10500
Petit-Mesnil;48.35;4.583333;10500
Piney;48.366667;4.333333;10220
Poivres;48.683333;4.266667;10700
Pont-Sainte-Marie;48.316667;4.1;10150
Pouan-les-Vallées;48.533333;4.066667;10700
Pougy;48.45;4.366667;10240
Précy-Notre-Dame;48.416667;4.433333;10500
Précy-Saint-Martin;48.416667;4.45;10500
Proverville;48.233333;4.7;10200
Puits-et-Nuisement;48.216667;4.5;10140
Radonvilliers;48.366667;4.516667;10500
Ramerupt;48.516667;4.3;10240
Rances;48.466667;4.55;10500
Rosnay-l'Hôpital;48.466667;4.5;10500
Rouilly-Sacey;48.35;4.266667;10220
Rouvres-les-Vignes;48.233333;4.816667;10200
Saint-Benoît-sur-Seine;48.366667;4.033333;10600
Saint-Christophe-Dodinicourt;48.433333;4.466667;10500
Sainte-Maure;48.35;4.05;10150
Saint-Etienne-sous-Barbuise;48.5;4.116667;10700
Saint-Léger-sous-Brienne;48.4;4.5;10500
Saint-Léger-sous-Margerie;48.533333;4.483333;10330
Saint-Nabord-sur-Aube;48.533333;4.216667;10700
Saint-Parres-aux-Tertres;48.3;4.116667;10410
Saint-Remy-sous-Barbuise;48.483333;4.116667;10700
Saint-Usage;48.1;4.616667;10360
Saulcy;48.283333;4.833333;10200
Semoine;48.683333;4.083333;10700
Soulaines-Dhuys;48.366667;4.733333;10200
Spoy;48.233333;4.616667;10200
Thieffrain;48.2;4.433333;10140
Thil;;;10200
Thors;48.3;4.816667;10200
Torcy-le-Grand;48.533333;4.166667;10700
Torcy-le-Petit;48.533333;4.2;10700
Trannes;48.3;4.583333;10140
Trouans;;;10700
Troyes;48.3;4.083333;10000
Unienville;48.333333;4.55;10140
Urville;48.166667;4.65;10200
Vailly;48.366667;4.116667;10150
Val-d'Auzon;;;10220
Vallentigny;48.45;4.583333;10500
Vauchonvilliers;48.266667;4.533333;10140
Vaucogne;48.533333;4.35;10240
Vaupoisson;48.516667;4.233333;10700
Vendeuvre-sur-Barse;48.233333;4.466667;10140
Vernonvilliers;48.316667;4.683333;10200
Verpillières-sur-Ource;48.05;4.566667;10360
Verricourt;48.45;4.35;10240
Villacerf;48.4;3.983333;10600
Villechétif;48.316667;4.15;10410
Villeret;48.483333;4.583333;10330
Ville-sous-la-Ferté;48.116667;4.783333;10310
Ville-sur-Terre;48.333333;4.75;10200
Villette-sur-Aube;48.533333;4.1;10700
Villiers-Herbisse;48.633333;4.116667;10700
Vinets;48.533333;4.233333;10700
Vitry-le-Croisé;48.15;4.566667;10110
Viviers-sur-Artaut;48.1;4.5;10110
Voigny;48.233333;4.766667;10200
Voué;48.466667;4.116667;10150
Yèvres-le-Petit;48.483333;4.483333;10500
Aix-en-Othe;48.216667;3.733333;10160
Arrelles;48.05;4.283333;10340
Assenay;48.183333;4.066667;10320
Auxon;48.1;3.916667;10130
Avirey-Lingey;48.033333;4.3;10340
Avreuil;48.05;4;10130
Bagneux-la-Fosse;47.983333;4.283333;10340
Balnot-la-Grange;47.983333;4.2;10210
Balnot-sur-Laignes;48.033333;4.366667;10110
Bar-sur-Seine;48.116667;4.366667;10110
Bercenay-en-Othe;48.216667;3.883333;10190
Bernon;47.983333;3.983333;10130
Bérulle;48.183333;3.666667;10160
Bouilly;48.2;4;10320
Bouranton;48.316667;4.183333;10270
Bourguignons;48.133333;4.366667;10110
Bragelogne-Beauvoir;;;10340
Bréviandes;48.25;4.1;10800
Briel-sur-Barse;48.216667;4.35;10140
Bucey-en-Othe;48.266667;3.866667;10190
Buchères;48.233333;4.116667;10800
Buxeuil;48.05;4.4;10110
Celles-sur-Ource;48.083333;4.4;10110
Chamoy;48.116667;3.966667;10130
Channes;47.933333;4.25;10340
Chaource;48.066667;4.133333;10210
Chappes;48.166667;4.25;10260
Chaserey;;;10210
Chauffour-lès-Bailly;48.2;4.333333;10110
Chennegy;48.216667;3.85;10190
Chesley;47.966667;4.116667;10210
Chessy-les-Prés;48.016667;3.916667;10130
Clérey;48.2;4.2;10390
Cormost;48.166667;4.133333;10800
Coursan-en-Othe;48.066667;3.833333;10130
Courtaoult;48.016667;3.866667;10130
Courtenot;48.15;4.3;10260
Courteranges;48.266667;4.233333;10270
Courteron;48.016667;4.45;10250
Coussegrey;47.95;4.016667;10210
Crésantignes;48.133333;4.016667;10320
Cussangy;48.016667;4.1;10210
Davrey;48.05;3.95;10130
Eaux-Puiseaux;48.116667;3.883333;10130
Ervy-le-Châtel;48.033333;3.916667;10130
Estissac;48.266667;3.816667;10190
Etourvy;47.95;4.133333;10210
Fays-la-Chapelle;48.133333;4.016667;10320
Fontvannes;48.283333;3.866667;10190
Fouchères;48.15;4.266667;10260
Fralignes;48.166667;4.366667;10110
Fresnoy-le-Château;48.2;4.233333;10270
Gyé-sur-Seine;48.033333;4.433333;10250
Isle-Aumont;48.216667;4.133333;10800
Javernant;48.166667;4;10320
Jeugny;48.133333;4.033333;10320
Jully-sur-Sarce;48.1;4.3;10260
Lagesse;48.016667;4.133333;10210
Laines-aux-Bois;48.233333;3.983333;10120
La Loge-Pomblin;48.05;4.033333;10210
Lantages;48.066667;4.216667;10210
Laubressel;48.3;4.216667;10270
La Vendue-Mignot;48.166667;4.116667;10800
Les Bordes-Aumont;48.183333;4.116667;10800
Les Croûtes;48;3.866667;10130
Les Granges;;;10210
Les Loges-Margueron;48.083333;4.116667;10210
Les Riceys;47.983333;4.366667;10340
Lignières;47.95;3.966667;10130
Lirey;48.15;4.05;10320
Longeville-sur-Mogne;;;10320
Lusigny-sur-Barse;48.25;4.266667;10270
Machy;48.133333;4.05;10320
Maisons-lès-Chaource;48.016667;4.166667;10210
Maraye-en-Othe;48.166667;3.85;10160
Marolles-lès-Bailly;48.183333;4.35;10110
Marolles-sous-Lignières;47.95;3.916667;10130
Maupas;48.133333;4.066667;10320
Merrey-sur-Arce;48.1;4.383333;10110
Mesnil-Saint-Père;48.25;4.333333;10140
Messon;48.266667;3.9;10190
Metz-Robert;48.066667;4.116667;10210
Montaulin;48.25;4.2;10270
Montceaux-lès-Vaudes;48.166667;4.166667;10260
Montfey;48.066667;3.883333;10130
Montiéramey;;;10270
Montigny-les-Monts;48.1;3.95;10130
Montreuil-sur-Barse;48.216667;4.3;10270
Moussey;48.216667;4.1;10800
Mussy-sur-Seine;47.966667;4.5;10250
Neuville-sur-Seine;48.033333;4.416667;10250
Neuville-sur-Vannes;;;10190
Nogent-en-Othe;48.15;3.8;10160
Paisy-Cosdon;48.233333;3.716667;10160
Pargues;;;10210
Plaines-Saint-Lange;47.983333;4.466667;10250
Poligny;48.166667;4.35;10110
Polisot;48.083333;4.366667;10110
Polisy;48.066667;4.466667;10110
Praslin;48.05;4.2;10210
Prugny;48.25;3.95;10190
Prusy;47.966667;4.05;10210
Racines;48.05;3.85;10130
Rigny-le-Ferron;48.2;3.633333;10160
Roncenay;;;10320
Rosières-près-Troyes;48.266667;4.066667;10430
Rouilly-Saint-Loup;48.266667;4.15;10800
Rumilly-lès-Vaudes;48.15;4.216667;10260
Ruvigny;48.266667;4.183333;10410
Saint-André-les-Vergers;48.283333;4.05;10120
Saint-Benoist-sur-Vanne;48.233333;3.666667;10160
Saint-Germain;48.25;4.033333;10120
Saint-Jean-de-Bonneval;48.166667;4.05;10320
Saint-Julien-les-Villas;48.266667;4.1;10800
Saint-Léger-près-Troyes;48.233333;4.083333;10800
Saint-Mards-en-Othe;48.166667;3.8;10160
Saint-Parres-lès-Vaudes;48.166667;4.216667;10260
Saint-Phal;48.116667;4;10130
Saint-Pouange;48.233333;4.033333;10120
Saint-Thibault;48.2;4.133333;10800
Sommeval;48.166667;3.966667;10320
Souligny;48.2;4;10320
Thennelières;48.283333;4.183333;10410
Troyes;48.3;4.083333;10000
Turgy;48.016667;4.05;10210
Vallières;48;4.05;10210
Vanlay;48.033333;4.016667;10210
Vauchassis;48.216667;3.916667;10190
Vaudes;48.183333;4.183333;10260
Verrières;;;10390
Villemaur-sur-Vanne;48.25;3.733333;10190
Villemereuil;48.2;4.083333;10800
Villemoiron-en-Othe;48.2;3.783333;10160
Villemorien;48.083333;4.3;10110
Villemoyenne;48.183333;4.233333;10260
Villeneuve-au-Chemin;48.083333;3.85;10130
Villery;48.166667;4.016667;10320
Ville-sur-Arce;48.116667;4.45;10110
Villiers-le-Bois;47.95;4.183333;10210
Villiers-sous-Praslin;48.066667;4.25;10210
Villy-en-Trodes;48.2;4.383333;10140
Villy-le-Bois;48.166667;4.1;10800
Villy-le-Maréchal;48.183333;4.083333;10800
Virey-sous-Bar;48.133333;4.316667;10260
Vosnon;48.1;3.85;10130
Vougrey;48.083333;4.233333;10210
Vulaines;48.233333;3.616667;10160
Avant-lès-Marcilly;48.416667;3.566667;10400
Avon-la-Pèze;48.383333;3.65;10290
Barberey-Saint-Sulpice;48.333333;4.033333;10600
Barbuise;48.55;3.583333;10400
Bercenay-le-Hayer;48.333333;3.583333;10290
Bessy;;;10170
Boulages;48.583333;3.916667;10380
Bourdenay;;;10290
Bouy-sur-Orvin;48.416667;3.5;10400
Champfleury;;;10700
Chapelle-Vallon;48.433333;4.033333;10700
Charmoy;;;10290
Charny-le-Bachot;48.55;3.95;10380
Châtres;48.5;3.85;10510
Chauchigny;48.433333;3.966667;10170
Courceroy;48.466667;3.416667;10400
Crancey;48.516667;3.633333;10100
Dierrey-Saint-Julien;48.316667;3.833333;10190
Dierrey-Saint-Pierre;48.333333;3.833333;10190
Droupt-Saint-Basle;48.483333;3.933333;10170
Droupt-Sainte-Marie;48.5;3.916667;10170
Echemines;48.383333;3.833333;10350
Etrelles-sur-Aube;48.566667;3.866667;10170
Faux-Villecerf;48.333333;3.733333;10290
Fay-lès-Marcilly;48.4;3.6;10290
Ferreux-Quincey;;;10400
Fontaine-les-Grès;48.416667;3.9;10280
Fontaine-Mâcon;48.466667;3.5;10400
Fontenay-de-Bossery;48.45;3.45;10400
Gélannes;48.483333;3.666667;10100
Gumery;48.45;3.433333;10400
La Chapelle-Saint-Luc;48.333333;4.05;10600
La Fosse-Corduan;48.45;3.65;10100
La Louptière-Thénard;48.383333;3.433333;10400
La Motte-Tilly;48.466667;3.433333;10400
La Rivière-de-Corps;48.283333;4.033333;10440
La Saulsotte;48.533333;3.5;10400
La Villeneuve-au-Châtelot;;;10400
Le Mériot;48.5;3.45;10400
Le Pavillon-Sainte-Julie;48.366667;3.9;10350
Les Grandes-Chapelles;48.466667;4.016667;10170
Les Noës-près-Troyes;48.3;4.033333;10420
Longueville-sur-Aube;48.55;3.916667;10170
Macey;48.3;3.916667;10300
Maizières-la-Grande-Paroisse;;;10510
Marcilly-le-Hayer;48.35;3.633333;10290
Marigny-le-Châtel;48.4;3.733333;10350
Marnay-sur-Seine;48.516667;3.55;10400
Méry-sur-Seine;48.5;3.883333;10170
Mesgrigny;48.483333;3.883333;10170
Mesnil-Saint-Loup;48.3;3.766667;10190
Montgueux;48.3;3.966667;10300
Montpothier;48.566667;3.516667;10400
Nogent-sur-Seine;48.483333;3.5;10400
Origny-le-Sec;48.466667;3.766667;10510
Orvilliers-Saint-Julien;48.45;3.833333;10170
Ossey-les-Trois-Maisons;48.433333;3.75;10100
Palis;48.283333;3.7;10190
Pars-lès-Romilly;48.483333;3.733333;10100
Payns;48.383333;3.966667;10600
Périgny-la-Rose;48.55;3.633333;10400
Plancy-l'Abbaye;;;10380
Planty;48.266667;3.65;10160
Plessis-Barbuise;48.566667;3.583333;10400
Pont-sur-Seine;48.516667;3.6;10400
Pouy-sur-Vannes;48.3;3.583333;10290
Prémierfait;48.5;4.033333;10170
Prunay-Belleville;48.366667;3.783333;10350
Rhèges;48.55;4;10170
Rigny-la-Nonneuse;48.416667;3.666667;10290
Rilly-Sainte-Syre;48.45;3.95;10280
Romilly-sur-Seine;48.516667;3.716667;10100
Saint-Aubin;48.466667;3.55;10400
Sainte-Savine;48.3;4.05;10300
Saint-Flavy;48.4;3.766667;10350
Saint-Hilaire-sous-Romilly;48.516667;3.666667;10100
Saint-Loup-de-Buffigny;48.45;3.633333;10100
Saint-Lupien;48.35;3.7;10350
Saint-Lyé;48.366667;4;10600
Saint-Martin-de-Bossenay;48.433333;3.683333;10100
Saint-Mesmin;48.45;3.933333;10280
Saint-Nicolas-la-Chapelle;48.533333;3.466667;10400
Saint-Oulph;48.516667;3.866667;10170
Salon;48.633333;4;10700
Savières;48.416667;3.95;10600
Soligny-les-Etangs;48.4;3.5;10400
Torvilliers;48.266667;3.966667;10440
Traînel;48.416667;3.45;10400
Trancault;48.366667;3.533333;10290
Troyes;48.3;4.083333;10000
Vallant-Saint-Georges;48.466667;3.9;10170
Viâpres-le-Petit;48.566667;4.033333;10380
Villadin;48.316667;3.683333;10290
Villeloup;48.366667;3.866667;10350
Villenauxe-la-Grande;;;10370
Aigues-Vives;;;11800
Albières;42.95;2.483333;11330
Arquettes-en-Val;;;11220
Auriac;42.933333;2.5;11330
Azille;43.283333;2.666667;11700
Badens;43.216667;2.516667;11800
Bagnoles;;;11600
Barbaira;43.183333;2.516667;11800
Berriac;43.216667;2.416667;11090
Blomac;43.2;2.6;11700
Bouilhonnac;43.233333;2.433333;11800
Bouisse;42.983333;2.45;11190
Cabrespine;43.366667;2.466667;11160
Capendu;43.183333;2.566667;11700
Carcassonne;43.216667;2.35;11000
Castans;43.4;2.483333;11160
Caudebronde;43.383333;2.3;11390
Caunes-Minervois;43.316667;2.533333;11160
Caunettes-en-Val;43.066667;2.55;11220
Cavanac;43.166667;2.333333;11570
Cazilhac;;;11570
Citou;43.383333;2.55;11160
Comigne;43.166667;2.583333;11700
Conques-sur-Orbiel;;;11600
Couffoulens;43.166667;2.3;11250
Davejean;42.966667;2.616667;11330
Dernacueillette;42.933333;2.6;11330
Douzens;43.183333;2.6;11700
Fajac-en-Val;43.116667;2.45;11220
Félines-Termenès;42.983333;2.616667;11330
Floure;43.183333;2.483333;11800
Fontiès-d'Aude;43.183333;2.45;11800
Fournes-Cabardès;43.35;2.4;11600
Labastide-en-Val;43.066667;2.483333;11220
Labastide-Esparbairenque;43.383333;2.416667;11380
Lagrasse;43.1;2.616667;11220
Lairière;43.016667;2.483333;11330
Lanet;42.966667;2.5;11330
La Redorte;;;11700
Laroque-de-Fa;42.95;2.566667;11330
Lastours;43.333333;2.383333;11600
La Tourette-Cabardès;43.383333;2.35;11380
Laure-Minervois;43.266667;2.516667;11800
Les Ilhes;43.35;2.4;11380
Les Martys;43.4;2.316667;11390
Lespinassière;43.4;2.55;11160
Leuc;43.15;2.333333;11250
Limousis;43.333333;2.416667;11600
Malves-en-Minervois;;;11600
Marseillette;43.2;2.55;11800
Mas-Cabardès;43.366667;2.366667;11380
Mas-des-Cours;43.116667;2.416667;11570
Massac;42.916667;2.583333;11330
Mayronnes;43.05;2.533333;11220
Miraval-Cabardes;43.383333;2.366667;11380
Montirat;43.166667;2.45;11800
Montjoi;43;2.483333;11330
Montlaur;43.133333;2.566667;11220
Monze;43.15;2.466667;11800
Mouthoumet;42.966667;2.533333;11330
Moux;43.183333;2.65;11700
Palairac;42.95;2.666667;11330
Palaja;43.166667;2.383333;11570
Pennautier;43.25;2.333333;11610
Pépieux;43.3;2.7;11700
Peyriac-Minervois;43.3;2.566667;11160
Pradelles-Cabardès;43.4;2.45;11380
Pradelles-en-Val;43.15;2.516667;11220
Puichéric;43.233333;2.633333;11700
Ribaute;43.1;2.633333;11220
Rieux-en-Val;43.083333;2.533333;11220
Rieux-Minervois;43.283333;2.583333;11160
Roquecourbe-Minervois;43.216667;2.65;11700
Roquefère;43.383333;2.383333;11380
Rustiques;43.216667;2.483333;11800
Saint-Couat-d'Aude;43.2;2.633333;11700
Saint-Frichoux;43.25;2.55;11800
Saint-Martin-des-Puits;43.033333;2.566667;11220
Saint-Pierre-des-Champs;43.05;2.6;11220
Sallèles-Cabardès;43.316667;2.433333;11600
Salsigne;43.333333;2.366667;11600
Salza;42.983333;2.5;11330
Serviès-en-Val;43.083333;2.516667;11220
Soulatgé;42.883333;2.5;11350
Talairan;43.05;2.666667;11220
Taurize;43.066667;2.5;11220
Termes;43;2.566667;11330
Tournissan;43.083333;2.666667;11220
Trassanel;43.35;2.433333;11160
Trausse;43.316667;2.566667;11160
Trèbes;43.216667;2.433333;11800
Vignevieille;43;2.533333;11330
Villalier;43.25;2.416667;11600
Villanière;43.35;2.383333;11600
Villardonnel;43.333333;2.316667;11600
Villar-en-Val;43.083333;2.466667;11220
Villarzel-Cabardès;43.283333;2.466667;11600
Villedubert;43.233333;2.416667;11800
Villegailhenc;43.266667;2.366667;11600
Villegly;43.283333;2.45;11600
Villemoustaussou;43.25;2.366667;11620
Villeneuve-Minervois;43.316667;2.466667;11160
Villerouge-Termenès;43;2.633333;11330
Villetritouls;43.066667;2.483333;11220
Albas;43;2.733333;11360
Argeliers;43.316667;2.916667;11120
Argens-Minervois;;;11200
Armissan;43.183333;3.1;11110
Bages;;;11100
Bizanet;43.166667;2.883333;11200
Bize-Minervois;43.316667;2.883333;11120
Boutenac;43.133333;2.8;11200
Camplong-d'Aude;43.133333;2.65;11200
Canet;;;11200
Cascastel-des-Corbières;42.983333;2.75;11360
Castelnau-d'Aude;43.233333;2.683333;11700
Caves;42.933333;2.983333;11510
Conilhac-Corbières;43.183333;2.716667;11200
Coursan;43.233333;3.066667;11110
Coustouge;43.05;2.743;11220
Cruscades;43.183333;2.816667;11200
Cucugnan;42.85;2.6;11350
Cuxac-d'Aude;43.25;3;11590
Duilhac-sous-Peyrepertuse;;;11350
Durban-Corbières;43;2.816667;11360
Embres-et-Castelmaure;42.933333;2.816667;11360
Escales;43.216667;2.7;11200
Fabrezan;43.133333;2.7;11200
Ferrals-les-Corbières;43.15;2.733333;11200
Feuilla;42.933333;2.916667;11510
Fitou;42.9;2.983333;11510
Fleury;43.22838;3.135;11560
Fontcouverte;43.166667;2.7;11700
Fontjoncouse;43.05;2.783333;11360
Fraissé-des-Corbières;42.966667;2.866667;11360
Ginestas;43.266667;2.883333;11120
Gruissan;43.1;3.083333;11430
Homps;43.266667;2.716667;11200
Jonquières;;;11220
La Palme;;;11480
Leucate;42.916667;3.033333;11370
Lézignan-Corbières;43.2;2.766667;11200
Luc-sur-Orbieu;43.183333;2.783333;11200
Mailhac;43.3;2.833333;11120
Maisons;42.933333;2.633333;11330
Marcorignan;43.233333;2.916667;11120
Mirepeisset;43.283333;2.9;11120
Montbrun-des-Corbières;43.2;2.683333;11700
Montgaillard;42.916667;2.633333;11330
Montredon-des-Corbières;;;11100
Montséret;43.1;2.816667;11200
Moussan;43.233333;2.95;11120
Narbonne;43.183333;3;11100
Névian;43.216667;2.9;11200
Ornaisons;43.183333;2.833333;11200
Ouveillan;43.3;2.966667;11590
Padern;42.866667;2.666667;11350
Paraza;43.25;2.833333;11200
Paziols;42.85;2.716667;11350
Peyriac-de-Mer;43.083333;2.966667;11440
Portel-des-Corbières;;;11490
Port-la-Nouvelle;43.016667;3.05;11210
Pouzols-Minervois;43.283333;2.833333;11120
Quintillan;42.966667;2.716667;11360
Raissac-d'Aude;43.233333;2.883333;11200
Roquefort-des-Corbières;43;2.95;11540
Roubia;43.25;2.8;11200
Rouffiac-des-Corbières;42.883333;2.55;11350
Saint-André-de-Roquelongue;43.116667;2.833333;11200
Sainte-Valière;43.283333;2.85;11120
Saint-Jean-de-Barrou;42.95;2.833333;11360
Saint-Laurent-de-la-Cabrerisse;;;11220
Saint-Marcel-sur-Aude;;;11120
Saint-Nazaire-d'Aude;43.233333;2.9;11120
Sallèles-d'Aude;43.266667;2.95;11590
Salles-d'Aude;43.233333;3.116667;11110
Sigean;43.033333;2.983333;11130
Thézan-des-Corbières;;;11200
Tourouzelle;43.25;2.733333;11200
Treilles;42.916667;2.95;11510
Tuchan;42.883333;2.716667;11350
Ventenac-en-Minervois;;;11120
Villedaigne;43.216667;2.866667;11200
Villeneuve-les-Corbières;42.966667;2.766667;11360
Villesèque-des-Corbières;43.016667;2.85;11360
Vinassan;43.2;3.066667;11110
Airoux;43.366667;1.866667;11320
Ajac;43.05;2.15;11300
Alaigne;43.116667;2.1;11240
Alairac;43.183333;2.25;11290
Alet-les-Bains;43;2.266667;11580
Alzonne;43.266667;2.183333;11170
Antugnac;42.95;2.233333;11190
Aragon;43.3;2.316667;11600
Arques;42.95;2.383333;11190
Artigues;42.8;2.216667;11140
Arzens;43.2;2.216667;11290
Aunat;42.8;2.1;11140
Axat;42.8;2.233333;11140
Baraigne;43.333333;1.833333;11410
Belcaire;42.816667;1.966667;11340
Belcastel-et-Buc;43.033333;2.366667;11580
Belflou;43.316667;1.783333;11410
Belfort-sur-Rebenty;42.833333;2.05;11140
Bellegarde-du-Razès;43.1;2.016667;11240
Belpech;43.2;1.75;11420
Belvèze-du-Razès;43.133333;2.1;11240
Belvianes-et-Cavirac;42.85;2.2;11500
Belvis;42.85;2.083333;11340
Bessède-de-Sault;42.783333;2.116667;11140
Bouriège;42.983333;2.166667;11300
Bourigeole;42.983333;2.133333;11300
Bram;43.25;2.116667;11150
Brenac;42.883333;2.15;11500
Brézilhac;43.166667;2.066667;11270
Brousses-et-Villaret;43.35;2.266667;11390
Brugairolles;43.116667;2.15;11300
Bugarach;42.883333;2.35;11190
Cahuzac;43.183333;1.85;11420
Cailhau;43.15;2.133333;11240
Cailhavel;43.166667;2.116667;11240
Cailla;42.816667;2.2;11140
Cambieure;43.116667;2.133333;11240
Campagna-de-Sault;42.766667;2.05;11140
Campagne-sur-Aude;42.916667;2.2;11260
Camps-sur-l'Agly;42.866667;2.433333;11190
Camurac;42.8;1.916667;11340
Carlipa;43.3;2.116667;11170
Cassaignes;42.95;2.3;11190
Castelnaudary;43.316667;1.95;11400
Castelreng;43.033333;2.133333;11300
Caudeval;43.066667;1.95;11230
Caunette-sur-Lauquet;43.033333;2.433333;11250
Caux-et-Sauzens;43.233333;2.25;11170
Cazalrenoux;43.2;1.95;11270
Cenne-Monestiés;43.333333;2.116667;11170
Cépie;43.1;2.25;11300
Chalabre;42.983333;2;11230
Clermont-sur-Lauquet;43.05;2.416667;11250
Comus;42.816667;1.883333;11340
Conilhac-de-la-Montagne;42.983333;2.191667;11190
Corbières;43.05;1.983333;11230
Coudons;42.866667;2.116667;11500
Couiza;42.95;2.25;11190
Counozouls;42.733333;2.233333;11140
Cournanel;43.033333;2.25;11300
Courtauly;43.033333;2.033333;11230
Coustaussa;42.95;2.283333;11190
Cubières-sur-Cinoble;42.866667;2.466667;11190
Cumiès;43.3;1.85;11410
Cuxac-Cabardès;43.366667;2.3;11390
Donazac;43.083333;2.116667;11240
Escouloubre;42.733333;2.133333;11140
Escueillens-et-Saint-Just-de-Bélengard;43.1;2;11240
Espéraza;42.933333;2.216667;11260
Espezel;42.816667;2.016667;11340
Fa;42.933333;2.183333;11260
Fajac-la-Relenque;43.283333;1.716667;11410
Fanjeaux;43.2;2.05;11270
Fendeille;43.266667;1.95;11400
Fenouillet-du-Razès;43.15;2.016667;11240
Ferran;43.15;2.083333;11240
Festes-et-Saint-André;42.966667;2.15;11300
Fontanès-de-Sault;42.766667;2.083333;11140
Fonters-du-Razès;43.233333;1.933333;11400
Fontiers-Cabardès;43,37;2,25;11310
Fourtou;42.916667;2.433333;11190
Fraisse-Cabardès;43.325;2.275;11600
Gaja-et-Villedieu;43.083333;2.2;11300
Gaja-la-Selve;43.2;1.883333;11270
Galinagues;42.816667;2.05;11140
Gardie;43.066667;2.316667;11250
Generville;43.216667;1.933333;11270
Gincla;42.766667;2.333333;11140
Ginoles;42.866667;2.15;11500
Gourvieille;43.333333;1.783333;11410
Gramazie;43.133333;2.083333;11240
Granès;42.9;2.25;11500
Greffeil;43.083333;2.383333;11250
Gueytes-et-Labastide;43.066667;2;11230
Hounoux;43.116667;2;11240
Issel;43.366667;1.983333;11400
Joucou;42.833333;2.083333;11140
Labastide-d'Anjou;43.333333;1.866667;11320
Labécède-Lauragais;43.383333;2;11400
La Bezole;43.033333;2.1;11300
La Cassaigne;43.2;2;11270
Lacombe;43.4;2.233333;11310
La Courtète;43.15;2.033333;11240
Ladern-sur-Lauquet;43.116667;2.35;11250
La Digne-d'Amont;43.033333;2.15;11300
La Digne-d'Aval;43.05;2.183333;11300
Lafage;43.175;1.866667;11420
La Fajolle;42.766667;1.966667;11140
La Force;43.2;2.1;11270
La Louvière-Lauragais;43.266667;1.75;11410
La Pomarède;43.4;1.95;11400
Laprade;43.433333;2.266667;11390
Lasbordes;43.3;2.033333;11400
La Serpent;42.966667;2.183333;11190
Lasserre-de-Prouille;43.183333;2.066667;11270
Laurabuc;43.25;1.983333;11400
Laurac;43.233333;1.983333;11270
Lauraguel;43.1;2.166667;11300
Lavalette;43.183333;2.283333;11290
Le Bousquet;42.75;2.166667;11140
Le Clat;42.783333;2.166667;11140
Les Brunels;43.4;2.05;11400
Les Cassés;43.433333;1.866667;11320
Lignairolles;43.1;1.983333;11240
Limoux;43.066667;2.233333;11300
Loupia;43.066667;2.1;11300
Luc-sur-Aude;42.966667;2.266667;11190
Magrie;43.033333;2.2;11300
Malras;43.066667;2.166667;11300
Malviès;43.116667;2.183333;11300
Marquein;43.3;1.716667;11410
Marsa;42.816667;2.15;11140
Mas-Saintes-Puelles;43.316667;1.883333;11400
Mayreville;43.233333;1.85;11420
Mazerolles-du-Razès;43.133333;2.066667;11240
Mazuby;42.8;2.033333;11140
Mérial;42.783333;1.983333;11140
Mézerville;43.266667;1.8;11410
Mireval-Lauragais;43.25;1.966667;11400
Missègre;43;2.366667;11580
Molandier;43.25;1.733333;11420
Molleville;43.316667;1.833333;11410
Montauriol;;;11410
Montazels;42.95;2.25;11190
Montclar;43.133333;2.25;11250
Montferrand;43.366667;1.816667;11320
Montfort-sur-Boulzane;42.75;2.3;11140
Montgradail;43.116667;2.033333;11240
Monthaut;43.083333;2.033333;11240
Montjardin;42.966667;2.033333;11230
Montmaur;43.4;1.85;11320
Montolieu;43.3;2.216667;11170
Montréal;43.2;2.15;11290
Moussoulens;43.283333;2.233333;11170
Nébias;42.9;2.116667;11500
Niort-de-Sault;42.8;2;11140
Orsans;43.15;1.966667;11270
Pauligne;43.066667;2.15;11300
Payra-sur-l'Hers;43.266667;1.866667;11410
Pécharic-et-le-Py;43.183333;1.833333;11420
Pech-Luna;43.216667;1.833333;11420
Pexiora;43.266667;2.033333;11150
Peyrefitte-du-Razès;43.066667;2.016667;11230
Peyrefitte-sur-l'Hers;43.25;1.833333;11410
Peyrens;43.366667;1.983333;11400
Peyrolles;42.966667;2.316667;11190
Pezens;43.25;2.283333;11170
Pieusse;43.083333;2.233333;11300
Plaigne;43.166667;1.816667;11420
Plavilla;43.15;1.933333;11270
Pomas;43.116667;2.3;11250
Pomy;43.05;2.05;11300
Preixan;43.15;2.3;11250
Puginier;43.383333;1.95;11400
Puilaurens;42.816667;2.3;11140
Puivert;42.933333;2.05;11230
Quillan;42.866667;2.183333;11500
Quirbajou;42.833333;2.183333;11500
